交易时间,公众账号ID,商户号,特约商户号,设备号,微信订单号,商户订单号,用户标识,交易类型,交易状态,付款银行,货币种类,总金额,企业红包金额,微信退款单号,商户退款单号,退款金额,企业红包退款金额,退款类型,退款状态,商品名称,商户数据包,手续费,费率
`2015-11-04 08:31:48,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1004890271201511041446766536,`15110466721270511673,`ocBwEsy6l3PzLdBzckBCR9BX6LaI,`NATIVE,`SUCCESS,`ABC_DEBIT,`CNY,`698.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`4.19000,`0.60%
`2015-11-04 21:32:06,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1007170271201511041457118210,`151104854068757211805,`ocBwEs_LFENC99IdUmM3de0_7z3o,`NATIVE,`SUCCESS,`ICBC_DEBIT,`CNY,`698.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`4.19000,`0.60%
`2015-10-30 20:46:11,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1000530271201510301394469754,`151030958766771112605,`ocBwEszowHJWsMFpK9x_Ln-eq3t4,`JSAPI,`SUCCESS,`CMB_CREDIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-10-30 21:15:37,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1000530271201510301394861893,`151030958766094312269,`ocBwEszowHJWsMFpK9x_Ln-eq3t4,`JSAPI,`SUCCESS,`CMB_CREDIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-10-30 17:08:32,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1002460271201510301391250622,`15103091671270512018,`ocBwEs78R9NHQFQH-48CbX7aXvoI,`NATIVE,`SUCCESS,`CCB_DEBIT,`CNY,`698.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`4.19000,`0.60%
`2015-10-30 09:15:22,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1002800271201510301385203076,`151030317366621014679,`ocBwEs8uDAqHX4g2WVE1iwPCK4OI,`NATIVE,`SUCCESS,`CITIC_CREDIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-10-30 14:56:30,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1004300271201510301389488062,`151030305866161419874,`ocBwEs-uw2pqhEwECwsVN6RILPkk,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-10-30 09:24:38,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1005330271201510301385287248,`151030790066621018140,`ocBwEs6ECO1yOVNN6mjxQN__wxRo,`NATIVE,`SUCCESS,`ICBC_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-10-30 14:52:38,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1009290271201510301389601463,`151030273266161417527,`ocBwEs5DbpL22xBkRCL1FTMbqjXI,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-17 11:48:20,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1002440271201511171637599532,`151117406566050119505,`ocBwEs58s6JsZOptjluYkQ5UJsuU,`NATIVE,`SUCCESS,`CCB_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-17 10:11:45,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1004080271201511171636077887,`151117105366771117647,`ocBwEs28QfDvTj-DWNssbpc45A2E,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-17 09:37:48,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1005340271201511171635708041,`151117289166824516929,`ocBwEs6JmwYq1P-_1YjWPq3GxX8Q,`NATIVE,`SUCCESS,`CMBC_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-17 10:29:01,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1007490271201511171636307403,`15111707941036333978,`ocBwEs8INIdh7_9e_PUXobn80QAc,`NATIVE,`SUCCESS,`BOC_DEBIT,`CNY,`1588.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`9.53000,`0.60%
`2015-11-17 10:21:25,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1007880271201511171636176653,`151117536766161416993,`ocBwEs28FQ3gH23ARRrT2rTBtr24,`NATIVE,`SUCCESS,`CMB_CREDIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-17 10:21:19,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1008310271201511171636197341,`151116706576250612261,`ocBwEszkQeUHsm-CyjEh_OsCZFHo,`NATIVE,`SUCCESS,`CMB_CREDIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-23 14:22:04,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1000170271201511231729249988,`15112367041815417380,`ocBwEszMVDbajg7NsOCNTzNt1SXs,`NATIVE,`SUCCESS,`CMB_CREDIT,`CNY,`698.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`4.19000,`0.60%
`2015-11-23 18:05:34,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1001360271201511231732568458,`151123556866824511571,`ocBwEs3bDQH0LwJ3FTb9FNFva1DI,`NATIVE,`SUCCESS,`CCB_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-23 10:52:43,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1002660271201511231725397999,`151123526066771119493,`ocBwEs9sRSh_m452ARve_l_aY0Vw,`JSAPI,`SUCCESS,`CITIC_CREDIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-23 08:50:28,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1002950271201511231723855683,`151123659366824512837,`ocBwEs1ZgNZWeleg1ykB04S9KpRw,`NATIVE,`SUCCESS,`CMB_CREDIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-23 09:07:57,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1005330271201511231724015052,`151123790066161413805,`ocBwEs6ECO1yOVNN6mjxQN__wxRo,`NATIVE,`SUCCESS,`ICBC_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-23 15:41:12,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1005930271201511231730348406,`151123153766161414399,`ocBwEs28dyhcidSDVb6_NjIQ8UAY,`NATIVE,`SUCCESS,`GDB_CREDIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-23 08:39:34,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1005980271201511231723776226,`151123100266771113438,`ocBwEszkxo4fmm22ueXLsvxuXpjE,`NATIVE,`SUCCESS,`CFT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-23 09:13:26,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1009030271201511231724052229,`151123070266824513203,`ocBwEs5HHvoRLg_HYGCAdcVID9JI,`NATIVE,`SUCCESS,`CMBC_CREDIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-15 22:27:05,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1003120271201511151619984461,`151115942866161415020,`ocBwEsxJ7ZATsMC6izv3NRCFIOi4,`NATIVE,`SUCCESS,`CIB_CREDIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-12 10:10:42,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1003180271201511121564683677,`151112915266161415468,`ocBwEs5n4l2zVUeEIhTb16y2zHwU,`NATIVE,`SUCCESS,`ICBC_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-12 16:37:24,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1005650271201511121570877131,`15111253001036311460,`ocBwEs28BwyHL_hBRfESxeMlEuhM,`NATIVE,`SUCCESS,`CFT,`CNY,`698.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`4.19000,`0.60%
`2015-11-12 22:57:35,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1006080271201511121576969936,`151112103666161418950,`ocBwEsxovdsGiKgPdPv2hZw--Sr4,`NATIVE,`SUCCESS,`CFT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-09 09:46:06,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1000400271201511091516704448,`151109874766771112349,`ocBwEsw_qsYvM3li-kh3NM3-22m8,`NATIVE,`SUCCESS,`CFT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-09 08:20:07,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1000880271201511091516001533,`151109852166161412821,`ocBwEs3NQsKS23__F_yQMP3yK4zk,`NATIVE,`SUCCESS,`CFT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-09 22:05:43,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1001490271201511091527502499,`151109761166161414577,`ocBwEs-003VO6ybX0ooEhie5A5YI,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-09 22:13:55,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1002510271201511091527618092,`151109106766062514866,`ocBwEs36KgfDAzgkgvG9RCrkoA9E,`NATIVE,`SUCCESS,`COMM_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-09 15:27:39,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1002520271201511091521796274,`151109841166161417994,`ocBwEs4a1-hItSlaMvTlE-8BxV6A,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-09 22:04:30,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1003360271201511091527483172,`151109435366776415809,`ocBwEs3laj2P-3Ox9u7ZC-WwALPI,`NATIVE,`SUCCESS,`ABC_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-09 12:49:17,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1003560271201511091519647718,`151109658766161417330,`ocBwEswuFV5YBFHvy7kMFlPSSbvs,`NATIVE,`SUCCESS,`CMB_CREDIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-09 16:36:28,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1003890271201511091522699803,`151109348766161412262,`ocBwEs9Ouyg-V_anq1DJPyMYjd6o,`NATIVE,`SUCCESS,`CMBC_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-09 15:29:43,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1005080271201511091521789196,`151109476766161414560,`ocBwEsy388jSgV1wjQtpkSgPdp-I,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-09 14:27:31,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1006100271201511091521014725,`15110913651036316387,`ocBwEs5uJfnopnCVb1tEruD4vRLY,`NATIVE,`SUCCESS,`ABC_DEBIT,`CNY,`698.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`4.19000,`0.60%
`2015-11-09 09:51:13,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1006610271201511091516762674,`151109857468757216865,`ocBwEsxm4fS7gTsDy18rZhBWJnvM,`NATIVE,`SUCCESS,`CCB_CREDIT,`CNY,`698.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`4.19000,`0.60%
`2015-11-09 17:04:29,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1006670271201511091523066477,`151109454766621017445,`ocBwEs31T81c5kBRQe7YBC1n-w4Y,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-09 06:31:08,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1006700271201511091515621831,`151109119166161414702,`ocBwEsx7DDpPHm4BD4pTvyD-MzqM,`NATIVE,`SUCCESS,`ABC_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-09 10:27:05,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1007360271201511091517209012,`151109874766161418247,`ocBwEs7tNUYacDbfblzAaQcWneZk,`NATIVE,`SUCCESS,`ICBC_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-09 09:45:25,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1009510271201511091516730808,`151109478166161412230,`ocBwEs9OkUGolrg4dZick8v39SI0,`NATIVE,`SUCCESS,`CCB_CREDIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-09 17:05:47,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1009550271201511091523060769,`15110942531036314330,`ocBwEs1cKYkFQ48sPbB4HPZFs_g8,`NATIVE,`SUCCESS,`CCB_DEBIT,`CNY,`698.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`4.19000,`0.60%
`2015-11-11 08:46:58,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1000170271201511111545542989,`151110670466161425684,`ocBwEszMVDbajg7NsOCNTzNt1SXs,`NATIVE,`SUCCESS,`CMB_CREDIT,`CNY,`2211.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`13.27000,`0.60%
`2015-11-11 19:27:10,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1002560271201511111557617823,`15111173181270515419,`ocBwEsxs7KjaJmcPom95GiSNSu4c,`NATIVE,`SUCCESS,`ICBC_DEBIT,`CNY,`698.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`4.19000,`0.60%
`2015-11-11 09:52:13,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1002870271201511111546357185,`151111953766161426018,`ocBwEsxqYWRAzfLSwo6PdXWvt8oE,`NATIVE,`SUCCESS,`ABC_DEBIT,`CNY,`2211.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`13.27000,`0.60%
`2015-11-11 16:44:05,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1003340271201511111554255347,`15111144251036313406,`ocBwEs8NuOt0VILv2MYwQQMXi9qc,`NATIVE,`SUCCESS,`ICBC_DEBIT,`CNY,`698.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`4.19000,`0.60%
`2015-11-11 10:23:54,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1005790271201511111546871471,`151111276566161413146,`ocBwEs79oAYsEntmrAyozduhNFKc,`NATIVE,`SUCCESS,`ICBC_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-11 22:15:40,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1006080271201511111560823861,`151111125366161413451,`ocBwEs7J3Vn3xhPc0joy2GSJSHUM,`NATIVE,`SUCCESS,`ABC_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-11 06:51:11,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1006510271201511111544789878,`15111125711036319140,`ocBwEsxK2M08uvbO3pW5CQIH0tGw,`NATIVE,`SUCCESS,`ICBC_DEBIT,`CNY,`698.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`4.19000,`0.60%
`2015-11-11 15:49:54,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1008800271201511111553251696,`151111863266161412155,`ocBwEsyR_9IQz0B9UV074n_tL9-w,`NATIVE,`SUCCESS,`ICBC_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-11 10:28:02,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1009600271201511111546990608,`15111170051247517884,`ocBwEsy5maFr0daWPWR8QjEFtVkw,`NATIVE,`SUCCESS,`CCB_DEBIT,`CNY,`698.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`4.19000,`0.60%
`2015-11-11 13:18:01,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1010090271201511111550778877,`151111059666161415660,`ocBwEs7Ps739UCXvCNxWQxw9RSBE,`NATIVE,`SUCCESS,`HZB_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-25 14:48:53,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1000000271201511251759833528,`15112502811247511271,`ocBwEs9U7W3-5r200Ogc7EcTusFU,`NATIVE,`SUCCESS,`CFT,`CNY,`0.01,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`0.00000,`0.60%
`2015-11-25 15:38:07,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1000000271201511251760548480,`15112502811879118211,`ocBwEs9U7W3-5r200Ogc7EcTusFU,`NATIVE,`SUCCESS,`CFT,`CNY,`6.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`0.04000,`0.60%
`2015-11-25 15:49:53,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1000000271201511251760548480,`15112502811879118211,`ocBwEs9U7W3-5r200Ogc7EcTusFU,`NATIVE,`REFUND,`CFT,`CNY,`0,`0,`2000000271201511250084908976,`102535832015112517605484801448437792,`6.00,`0.00,`ORIGINAL,`SUCCESS,`订阅选手交易信息,`,`-0.04000,`0.60%
`2015-11-25 00:10:10,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1003790271201511251752647645,`151125865766824515110,`ocBwEs9LCoQbvmR_FQaAv5Sbb7v0,`NATIVE,`SUCCESS,`GDB_CREDIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-25 14:48:24,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1004430271201511251759833977,`15112531101915218521,`ocBwEs0-qwoHDpn__-aLyhZgN0XQ,`NATIVE,`SUCCESS,`CFT,`CNY,`698.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`4.19000,`0.60%
`2015-11-25 13:13:59,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1006890271201511251758454835,`15112503841036318379,`ocBwEs9HXr_r2toUhi_zntNlDl8s,`NATIVE,`SUCCESS,`CFT,`CNY,`698.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`4.19000,`0.60%
`2015-11-25 11:48:48,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1009260271201511251756802085,`151125862066926418078,`ocBwEs3qTG17ZViqkfqVwdkGMr9I,`NATIVE,`SUCCESS,`GDB_CREDIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-19 09:38:12,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1004370271201511191664186890,`151119189366161414613,`ocBwEs4lm_00UARL33AcoqPepMgU,`NATIVE,`SUCCESS,`CMB_CREDIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-19 13:36:14,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1005340271201511191668242747,`151119289166771119721,`ocBwEs6JmwYq1P-_1YjWPq3GxX8Q,`NATIVE,`SUCCESS,`CMBC_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-19 10:11:05,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1005920271201511191664590005,`151119097366771114267,`ocBwEs6k9PxRx6nTmdlxPhtZZg3k,`JSAPI,`SUCCESS,`SPDB_CREDIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-19 09:13:20,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1007520271201511191663934218,`151119438166824516128,`ocBwEs2OAaS2aQ8_smC4dTkdwsjQ,`NATIVE,`SUCCESS,`ICBC_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-19 22:49:20,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1009680271201511191676521339,`15111945281282413066,`ocBwEs8PJtzDc0DH2HF2745cAmpw,`NATIVE,`SUCCESS,`CCB_DEBIT,`CNY,`698.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`4.19000,`0.60%
`2015-11-22 11:34:20,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1004550271201511221711268062,`15112283481815411452,`ocBwEs75WKm40nJWPK7NLpG4l75w,`JSAPI,`SUCCESS,`CFT,`CNY,`698.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`4.19000,`0.60%
`2015-11-20 15:51:23,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1001270271201511201684984506,`151119457766161411000,`ocBwEs4arg_5n30Tof9dcRVjJzro,`NATIVE,`SUCCESS,`CCB_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-20 09:00:29,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1002120271201511201678747989,`151120987166824519917,`ocBwEsyhkHavA4Xejp7GnmrGfexk,`NATIVE,`SUCCESS,`CFT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-20 15:11:14,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1004970271201511201684465784,`151120478366161414659,`ocBwEs-I7ydOQYGY-xC2r9ML86KQ,`NATIVE,`SUCCESS,`ABC_DEBIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
`2015-11-20 13:14:58,`wxc4337c2ebe08ff82,`1245708002,`0,`,`1008310271201511201682834711,`151120706566824518094,`ocBwEszkQeUHsm-CyjEh_OsCZFHo,`NATIVE,`SUCCESS,`CMB_CREDIT,`CNY,`1288.00,`0.00,`0,`0,`0,`0,`,`,`订阅选手交易信息,`,`7.73000,`0.60%
